SeqID	Chr5 (Mb)	K-mer conserv (%)	Group	Group_chrom
COFBa.chr5	0.0	0.9600847464971737	0	0
COFBa.chr5	0.012881477882682816	2.3195323195323194	0	0
COFBa.chr5	0.025762955765365633	2.7604105729227606	0	0
COFBa.chr5	0.03864443364804845	3.1162097828764495	0	0
COFBa.chr5	0.051525911530731265	0.0	0	0
COFBa.chr5	0.06440738941341408	0.00648667315333982	0	0
COFBa.chr5	0.0772888672960969	1.5708184291815708	0	0
COFBa.chr5	0.09017034517877971	1.714105047438381	0	0
COFBa.chr5	0.10305182306146253	6.024423975576025	0	0
COFBa.chr5	0.11593330094414535	7.159370492703826	0	0
COFBa.chr5	0.12881477882682815	6.162497170836163	0	0
COFBa.chr5	0.14169625670951097	2.7866761200094534	0	0
COFBa.chr5	0.1545777345921938	4.088395911604088	0	0
COFBa.chr5	0.1674592124748766	1.7301117301117301	0	0
COFBa.chr5	0.18034069035755942	1.1564421768911566	0	0
COFBa.chr5	0.19322216824024224	8.553375220041886	0	0
COFBa.chr5	0.20610364612292506	0.4536962129704537	0	0
COFBa.chr5	0.21898512400560788	0.8564508564508565	0	0
COFBa.chr5	0.2318666018882907	0.7192759473907193	0	0
COFBa.chr5	0.24474807977097351	3.110803110803111	0	0
COFBa.chr5	0.2576295576536563	4.122249211084123	0	0
COFBa.chr5	0.27051103553633915	2.335569002235669	0	0
COFBa.chr5	0.28339251341902194	0.7514159152507515	0	0
COFBa.chr5	0.2962739913017048	3.0043430043430046	0	0
COFBa.chr5	0.3091554691843876	3.7561029105637562	0	0
COFBa.chr5	0.3220369470670704	11.032697699364366	0	0
COFBa.chr5	0.3349184249497532	13.247800085533248	0	0
COFBa.chr5	0.34779990283243606	3.1305431305431304	0	0
COFBa.chr5	0.36068138071511885	0.18304315029018306	0	0
COFBa.chr5	0.3735628585978017	0.1862901862901863	0	0
COFBa.chr5	0.3864443364804845	0.16622650044016624	0	0
COFBa.chr5	0.3993258143631673	0.17978351311684646	0	0
COFBa.chr5	0.4122072922458501	0.24545308788024547	0	0
COFBa.chr5	0.4250887701285329	0.22138688805355472	0	0
COFBa.chr5	0.43797024801121576	0.2396164270502396	0	0
COFBa.chr5	0.45085172589389855	0.19708353041686374	0	0
COFBa.chr5	0.4637332037765814	0.16646316687016646	0	0
COFBa.chr5	0.4766146816592642	0.18241351574684908	0	0
COFBa.chr5	0.48949615954194703	0.14884651782014885	0	0
COFBa.chr5	0.5023776374246298	4.947668281001614	0	0
COFBa.chr5	0.5152591153073126	7.067239599427067	0	0
COFBa.chr5	0.5281405931899955	7.091130424463758	0	0
COFBa.chr5	0.5410220710726783	8.164505168828166	0	0
COFBa.chr5	0.5539035489553611	1.3168479835146503	0	0
COFBa.chr5	0.5667850268380439	1.6031950634716032	0	0
COFBa.chr5	0.5796665047207267	0.1893568560235227	0	0
COFBa.chr5	0.5925479826034096	1.6298283701716298	0	0
COFBa.chr5	0.6054294604860924	1.5403548736882071	0	0
COFBa.chr5	0.6183109383687752	4.5840220826445846	0	0
COFBa.chr5	0.6311924162514579	4.544731211397878	0	0
COFBa.chr5	0.6440738941341408	5.987374012625987	0	0
COFBa.chr5	0.6569553720168236	1.4112847446180778	0	0
COFBa.chr5	0.6698368498995064	2.1575945090721578	0	0
COFBa.chr5	0.6827183277821892	8.934318934318934	0	0
COFBa.chr5	0.6955998056648721	1.3045453621213046	0	0
COFBa.chr5	0.7084812835475549	0.7697641030974364	0	0
COFBa.chr5	0.7213627614302377	2.9275504057829274	0	0
COFBa.chr5	0.7342442393129205	4.488197821531155	0	0
COFBa.chr5	0.7471257171956034	1.0051056615610052	0	0
COFBa.chr5	0.7600071950782862	0.0028333361666695	0	0
COFBa.chr5	0.772888672960969	0.007983325350007984	0	0
COFBa.chr5	0.7857701508436518	0.00614333947667281	0	0
COFBa.chr5	0.7986516287263346	0.00381999618000382	0	0
COFBa.chr5	0.8115331066090175	0.00794000794000794	0	0
COFBa.chr5	0.8244145844917002	0.007843325490007843	0	0
COFBa.chr5	0.837296062374383	0.012983346316679651	0	0
COFBa.chr5	0.8501775402570658	0.004803328530004804	0	0
COFBa.chr5	0.8630590181397487	0.0065500065500065496	0	0
COFBa.chr5	0.8759404960224315	0.6002293997706002	0	0
COFBa.chr5	0.8888219739051143	7.511340844674178	0	0
COFBa.chr5	0.9017034517877971	3.6094963905036095	0	0
COFBa.chr5	0.91458492967048	4.258040924707592	0	0
COFBa.chr5	0.9274664075531628	5.608297725035608	0	0
COFBa.chr5	0.9403478854358456	5.256868590201924	0	0
COFBa.chr5	0.9532293633185284	2.96996036337297	0	0
COFBa.chr5	0.9661108412012112	4.791104791104791	0	0
COFBa.chr5	0.9789923190838941	4.602958730374603	0	0
COFBa.chr5	0.9918737969665768	4.648384648384648	0	0
COFBa.chr5	1.0	2.938175141966611	0	0
