SeqID	Chr3 (Mb)	K-mer conserv (%)	Group	Group_chrom
COSVb.chr3	0.0	0.43669912660174676	0	0
COSVb.chr3	0.01144787437642999	0.5655038988372322	0	0
COSVb.chr3	0.02289574875285998	5.864990801675865	0	0
COSVb.chr3	0.03434362312928997	5.376335376335376	0	0
COSVb.chr3	0.04579149750571996	3.7600129066537598	0	0
COSVb.chr3	0.05723937188214995	6.605826605826606	0	0
COSVb.chr3	0.06868724625857994	3.419119914213419	0	0
COSVb.chr3	0.08013512063500992	5.4237554237554235	0	0
COSVb.chr3	0.09158299501143992	4.259075740924259	0	0
COSVb.chr3	0.10303086938786991	5.40316873650207	0	0
COSVb.chr3	0.1144787437642999	4.07036926296407	0	0
COSVb.chr3	0.1259266181407299	5.363098696432029	0	0
COSVb.chr3	0.13737449251715989	3.5815864184135817	0	0
COSVb.chr3	0.14882236689358988	4.707971374638041	0	0
COSVb.chr3	0.16027024127001985	2.4021775978224023	0	0
COSVb.chr3	0.17171811564644984	8.017288017288017	0	0
COSVb.chr3	0.18316599002287984	5.283924716075284	0	0
COSVb.chr3	0.19461386439930983	4.733598066931401	0	0
COSVb.chr3	0.20606173877573983	3.8386861613138388	0	0
COSVb.chr3	0.2175096131521698	1.0691977358644025	0	0
COSVb.chr3	0.2289574875285998	1.3227486772513228	0	0
COSVb.chr3	0.24040536190502979	2.1236421236421235	0	0
COSVb.chr3	0.2518532362814598	0.3461396538603461	0	0
COSVb.chr3	0.26330111065788975	0.16667350000683334	0	0
COSVb.chr3	0.27474898503431977	2.602384064282602	0	0
COSVb.chr3	0.28619685941074974	2.295312295312295	0	0
COSVb.chr3	0.29764473378717976	4.258542408124258	0	0
COSVb.chr3	0.30909260816360973	4.619044619044619	0	0
COSVb.chr3	0.3205404825400397	3.1146102187231146	0	0
COSVb.chr3	0.3319883569164697	2.0835620835620836	0	0
COSVb.chr3	0.3434362312928997	2.052067947932052	0	0
COSVb.chr3	0.3548841056693297	3.5420202086868753	0	0
COSVb.chr3	0.3663319800457597	5.756334243665756	0	0
COSVb.chr3	0.37777985442218964	4.442487775821109	0	0
COSVb.chr3	0.38922772879861967	0.3116930216403117	0	0
COSVb.chr3	0.40067560317504963	3.941440608107275	0	0
COSVb.chr3	0.41212347755147966	5.145494854505145	0	0
COSVb.chr3	0.4235713519279096	3.1854231854231854	0	0
COSVb.chr3	0.4350192263043396	0.1982031351301982	0	0
COSVb.chr3	0.4464671006807696	0.7089707089707089	0	0
COSVb.chr3	0.4579149750571996	3.54005979327354	0	0
COSVb.chr3	0.4693628494336296	2.9257129257129257	0	0
COSVb.chr3	0.48081072381005957	3.023093643573023	0	0
COSVb.chr3	0.49225859818648954	4.0443940443940445	0	0
COSVb.chr3	0.5037064725629196	5.531834468165532	0	0
COSVb.chr3	0.5151543469393496	5.505548838882172	0	0
COSVb.chr3	0.5266022213157795	5.294194705805294	0	0
COSVb.chr3	0.5380500956922095	4.734971401638068	0	0
COSVb.chr3	0.5494979700686395	3.9827693505639825	0	0
COSVb.chr3	0.5609458444450695	3.712890379557046	0	0
COSVb.chr3	0.5723937188214995	9.032137634529033	0	0
COSVb.chr3	0.5838415931979295	1.787131787131787	0	0
COSVb.chr3	0.5952894675743595	0.1652098347901652	0	0
COSVb.chr3	0.6067373419507894	0.17910351243684577	0	0
COSVb.chr3	0.6181852163272195	0.1697898302101698	0	0
COSVb.chr3	0.6296330907036495	0.20097020097020096	0	0
COSVb.chr3	0.6410809650800794	0.77006256327077	0	0
COSVb.chr3	0.6525288394565094	1.2147512147512147	0	0
COSVb.chr3	0.6639767138329394	0.1504031829301504	0	0
COSVb.chr3	0.6754245882093693	3.133986467319801	0	0
COSVb.chr3	0.6868724625857994	0.12471987528012472	0	0
COSVb.chr3	0.6983203369622294	3.2188965522298854	0	0
COSVb.chr3	0.7097682113386594	1.7866048800617866	0	0
COSVb.chr3	0.7212160857150893	1.5104948438281771	0	0
COSVb.chr3	0.7326639600915194	4.02940597059403	0	0
COSVb.chr3	0.7441118344679494	1.7122783789450455	0	0
COSVb.chr3	0.7555597088443793	2.2014911318422015	0	0
COSVb.chr3	0.7670075832208093	3.7246770580103914	0	0
COSVb.chr3	0.7784554575972393	1.8612681387318613	0	0
COSVb.chr3	0.7899033319736692	3.373880040546707	0	0
COSVb.chr3	0.8013512063500993	2.7687972312027687	0	0
COSVb.chr3	0.8127990807265293	5.049195049195049	0	0
COSVb.chr3	0.8242469551029593	2.4351575648424353	0	0
COSVb.chr3	0.8356948294793892	0.6983673650340317	0	0
COSVb.chr3	0.8471427038558192	0.6527493472506527	0	0
COSVb.chr3	0.8585905782322493	2.4000324000324	0	0
COSVb.chr3	0.8700384526086792	3.94024605975394	0	0
COSVb.chr3	0.8814863269851092	3.5242935242935243	0	0
COSVb.chr3	0.8929342013615392	4.092505907494092	0	0
COSVb.chr3	0.9043820757379691	1.2275945609278942	0	0
COSVb.chr3	0.9158299501143992	3.8424794908538424	0	0
COSVb.chr3	0.9272778244908292	1.8283884950551617	0	0
COSVb.chr3	0.9387256988672592	3.5476064523935475	0	0
COSVb.chr3	0.9501735732436891	4.3889510556177225	0	0
COSVb.chr3	0.9616214476201191	5.2340714325952336	0	0
COSVb.chr3	0.9730693219965492	4.540147873481207	0	0
COSVb.chr3	0.9845171963729791	0.49647617019049645	0	0
COSVb.chr3	0.9959650707494091	0.32605748878413554	0	0
