SeqID	ChrX (Mb)	K-mer conserv (%)	Group	Group_chrom
SVA12a.chrX	0.0	3.4860730278539442	0	0
SVA12a.chrX	0.01175370966470639	3.548943548943549	0	0
SVA12a.chrX	0.02350741932941278	4.537268796064537	0	0
SVA12a.chrX	0.03526112899411917	0.04108337441670775	0	0
SVA12a.chrX	0.04701483865882556	0.008136658530008136	0	0
SVA12a.chrX	0.058768548323531955	2.184448851115518	0	0
SVA12a.chrX	0.07052225798823834	7.149292850707149	0	0
SVA12a.chrX	0.08227596765294473	5.647238980572314	0	0
SVA12a.chrX	0.09402967731765112	4.906855093144907	0	0
SVA12a.chrX	0.10578338698235752	3.245529912196579	0	0
SVA12a.chrX	0.11753709664706391	7.034912965087035	0	0
SVA12a.chrX	0.1292908063117703	8.919825586492253	0	0
SVA12a.chrX	0.1410445159764767	9.382763950569382	0	0
SVA12a.chrX	0.1527982256411831	9.303215969882636	0	0
SVA12a.chrX	0.16455193530588946	5.799374200625799	0	0
SVA12a.chrX	0.17630564497059587	9.00318233651567	0	0
SVA12a.chrX	0.18805935463530224	8.083908582758085	0	0
SVA12a.chrX	0.19981306430000864	7.408967408967409	0	0
SVA12a.chrX	0.21156677396471504	7.838508828157838	0	0
SVA12a.chrX	0.22332048362942142	8.37834837834838	0	0
SVA12a.chrX	0.23507419329412782	6.013473986526013	0	0
SVA12a.chrX	0.2468279029588342	8.06272139605473	0	0
SVA12a.chrX	0.2585816126235406	5.782990883675783	0	0
SVA12a.chrX	0.27033532228824697	5.316938650271983	0	0
SVA12a.chrX	0.2820890319529534	9.092837573829092	0	0
SVA12a.chrX	0.2938427416176598	5.1698818365485035	0	0
SVA12a.chrX	0.3055964512823662	3.9604960395039606	0	0
SVA12a.chrX	0.3173501609470726	7.3972073972073975	0	0
SVA12a.chrX	0.3291038706117789	5.810974189025811	0	0
SVA12a.chrX	0.34085758027648533	3.3017633017633017	0	0
SVA12a.chrX	0.35261128994119173	1.9662913670419664	0	0
SVA12a.chrX	0.36436499960589813	0.296313629646963	0	0
SVA12a.chrX	0.3761187092706045	2.6867173132826867	0	0
SVA12a.chrX	0.3878724189353109	1.3532980199646867	0	0
SVA12a.chrX	0.3996261286000173	0.5782894217105783	0	0
SVA12a.chrX	0.4113798382647237	0.3374370041036708	0	0
SVA12a.chrX	0.4231335479294301	0.5722627610705723	0	0
SVA12a.chrX	0.43488725759413643	1.5367648700982035	0	0
SVA12a.chrX	0.44664096725884284	0.18982647684018983	0	0
SVA12a.chrX	0.45839467692354924	0.2120135453468787	0	0
SVA12a.chrX	0.47014838658825564	0.2971830361502972	0	0
SVA12a.chrX	0.48190209625296204	0.2243568910235577	0	0
SVA12a.chrX	0.4936558059176684	0.26373973626026376	0	0
SVA12a.chrX	0.5054095155823748	0.1608568275234942	0	0
SVA12a.chrX	0.5171632252470812	0.2521864144802522	0	0
SVA12a.chrX	0.5289169349117876	0.16901683568350234	0	0
SVA12a.chrX	0.5406706445764939	0.06873326460006873	0	0
SVA12a.chrX	0.5524243542412004	2.0662087328753995	0	0
SVA12a.chrX	0.5641780639059067	3.2564567435432563	0	0
SVA12a.chrX	0.5759317735706132	1.252134585467919	0	0
SVA12a.chrX	0.5876854832353196	2.2003344663322	0	0
SVA12a.chrX	0.5994391929000259	0.6200972867639535	0	0
SVA12a.chrX	0.6111929025647324	1.929081404251929	0	0
SVA12a.chrX	0.6229466122294387	2.2520155853489188	0	0
SVA12a.chrX	0.6347003218941452	1.7950915382417951	0	0
SVA12a.chrX	0.6464540315588515	0.9756709756709757	0	0
SVA12a.chrX	0.6582077412235579	0.17686648980017688	0	0
SVA12a.chrX	0.6699614508882643	1.1389244722578056	0	0
SVA12a.chrX	0.6817151605529707	1.2517587482412518	0	0
SVA12a.chrX	0.693468870217677	0.8571541904875238	0	0
SVA12a.chrX	0.7052225798823835	1.725014941651725	0	0
SVA12a.chrX	0.7169762895470898	11.183251183251183	0	0
SVA12a.chrX	0.7287299992117963	14.481842184824483	0	0
SVA12a.chrX	0.7404837088765026	16.73678340345007	0	0
SVA12a.chrX	0.752237418541209	14.405558927774406	0	0
SVA12a.chrX	0.7639911282059154	2.5119458452791785	0	0
SVA12a.chrX	0.7757448378706218	2.4695508637824695	0	0
SVA12a.chrX	0.7874985475353282	1.422344755678089	0	0
SVA12a.chrX	0.7992522572000346	2.953833712832954	0	0
SVA12a.chrX	0.8110059668647409	1.3604513604513604	0	0
SVA12a.chrX	0.8227596765294474	2.242171091162242	0	0
SVA12a.chrX	0.8345133861941537	5.13714180380847	0	0
SVA12a.chrX	0.8462670958588602	2.4765241901424764	0	0
SVA12a.chrX	0.8580208055235665	1.5131148464481798	0	0
SVA12a.chrX	0.8697745151882729	0.18262648404018264	0	0
SVA12a.chrX	0.8815282248529793	2.0958454291787625	0	0
SVA12a.chrX	0.8932819345176857	5.02026497973502	0	0
SVA12a.chrX	0.9050356441823921	3.194289860956528	0	0
SVA12a.chrX	0.9167893538470985	2.5337841328825337	0	0
SVA12a.chrX	0.9285430635118048	2.7047860381193716	0	0
SVA12a.chrX	0.9402967731765113	1.3992852673813991	0	0
SVA12a.chrX	0.9520504828412176	0.0331000331000331	0	0
SVA12a.chrX	0.9638041925059241	0.00042999957000043	0	0
SVA12a.chrX	0.9755579021706304	0.005666672333339	0	0
SVA12a.chrX	0.9873116118353368	0.00304999695000305	0	0
SVA12a.chrX	0.9990653215000432	0.005621946688876254	0	0
