SeqID	ChrX (Mb)	K-mer conserv (%)	Group	Group_chrom
DPFBb.chrX	0.0	1.3586039494587676	0	0
DPFBb.chrX	0.01184316041083497	3.5025635025635027	0	0
DPFBb.chrX	0.02368632082166994	4.144242522424144	0	0
DPFBb.chrX	0.03552948123250491	1.0821344154677488	0	0
DPFBb.chrX	0.04737264164333988	0.015423317910015423	0	0
DPFBb.chrX	0.05921580205417486	2.881709548376215	0	0
DPFBb.chrX	0.07105896246500983	4.634672031994635	0	0
DPFBb.chrX	0.0829021228758448	3.007413007413007	0	0
DPFBb.chrX	0.09474528328667976	4.831911834754832	0	0
DPFBb.chrX	0.10658844369751475	3.2453199119865785	0	0
DPFBb.chrX	0.11843160410834971	6.905529761136906	0	0
DPFBb.chrX	0.13027476451918468	9.31979931979932	0	0
DPFBb.chrX	0.14211792493001965	9.161577505089161	0	0
DPFBb.chrX	0.15396108534085462	9.427542760876094	0	0
DPFBb.chrX	0.1658042457516896	5.886760779905886	0	0
DPFBb.chrX	0.17764740616252456	8.877702211035544	0	0
DPFBb.chrX	0.18949056657335953	8.206648460018206	0	0
DPFBb.chrX	0.20133372698419452	7.097477097477097	0	0
DPFBb.chrX	0.2131768873950295	7.908368758297908	0	0
DPFBb.chrX	0.22502004780586446	9.066269066269067	0	0
DPFBb.chrX	0.23686320821669943	5.532291134375532	0	0
DPFBb.chrX	0.2487063686275344	7.734677734677734	0	0
DPFBb.chrX	0.26054952903836937	5.882247451085882	0	0
DPFBb.chrX	0.27239268944920436	5.453742120408787	0	0
DPFBb.chrX	0.2842358498600393	9.055874277459056	0	0
DPFBb.chrX	0.2960790102708743	5.1161351161351165	0	0
DPFBb.chrX	0.30792217068170924	3.991829341503992	0	0
DPFBb.chrX	0.31976533109254424	7.470890804224138	0	0
DPFBb.chrX	0.3316084915033792	5.432597900735432	0	0
DPFBb.chrX	0.3434516519142142	2.764902764902765	0	0
DPFBb.chrX	0.3552948123250491	2.57985075348258	0	0
DPFBb.chrX	0.3671379727358841	0.21954688621355287	0	0
DPFBb.chrX	0.37898113314671905	2.264624402042265	0	0
DPFBb.chrX	0.39082429355755405	1.8152118152118153	0	0
DPFBb.chrX	0.40266745396838904	0.5920760745905921	0	0
DPFBb.chrX	0.414510614379224	0.34717034717034717	0	0
DPFBb.chrX	0.426353774790059	0.25927640739025926	0	0
DPFBb.chrX	0.4381969352008939	1.8637318637318638	0	0
DPFBb.chrX	0.4500400956117289	0.1929098070901929	0	0
DPFBb.chrX	0.46188325602256386	0.1972001972001972	0	0
DPFBb.chrX	0.47372641643339886	0.28646304687028645	0	0
DPFBb.chrX	0.4855695768442338	0.2502569169235836	0	0
DPFBb.chrX	0.4974127372550688	0.23432976567023434	0	0
DPFBb.chrX	0.5092558976659037	0.18058018058018058	0	0
DPFBb.chrX	0.5210990580767387	0.23328643338023328	0	0
DPFBb.chrX	0.5329422184875737	0.18643018643018644	0	0
DPFBb.chrX	0.5447853788984087	0.00125999874000126	0	0
DPFBb.chrX	0.5566285393092436	1.3468113468113467	0	0
DPFBb.chrX	0.5684716997200786	3.851986148013852	0	0
DPFBb.chrX	0.5803148601309136	1.2572079238745906	0	0
DPFBb.chrX	0.5921580205417486	2.1954378045621956	0	0
DPFBb.chrX	0.6040011809525835	0.773960773960774	0	0
DPFBb.chrX	0.6158443413634185	1.714974951691715	0	0
DPFBb.chrX	0.6276875017742535	2.281002281002281	0	0
DPFBb.chrX	0.6395306621850885	1.7787682212317788	0	0
DPFBb.chrX	0.6513738225959234	1.1933878600545267	0	0
DPFBb.chrX	0.6632169830067584	0.17713648953017713	0	0
DPFBb.chrX	0.6750601434175934	0.8975142308475642	0	0
DPFBb.chrX	0.6869033038284283	1.499081834251499	0	0
DPFBb.chrX	0.6987464642392633	0.8859408859408859	0	0
DPFBb.chrX	0.7105896246500982	1.5438517894815438	0	0
DPFBb.chrX	0.7224327850609332	10.021880021880023	0	0
DPFBb.chrX	0.7342759454717682	14.797125202874797	0	0
DPFBb.chrX	0.7461191058826032	16.607679941013274	0	0
DPFBb.chrX	0.7579622662934381	14.537042129624538	0	0
DPFBb.chrX	0.7698054267042731	3.6424336424336428	0	0
DPFBb.chrX	0.7816485871151081	2.4335475664524338	0	0
DPFBb.chrX	0.7934917475259431	2.48012248012248	0	0
DPFBb.chrX	0.8053349079367781	1.9215814117519217	0	0
DPFBb.chrX	0.817178068347613	1.726151726151726	0	0
DPFBb.chrX	0.829021228758448	1.8501114832218502	0	0
DPFBb.chrX	0.840864389169283	6.467396467396467	0	0
DPFBb.chrX	0.852707549580118	1.727938272061728	0	0
DPFBb.chrX	0.8645507099909528	0.9010942344275678	0	0
DPFBb.chrX	0.8763938704017878	0.24316309017024315	0	0
DPFBb.chrX	0.8882370308126228	1.9778653111986444	0	0
DPFBb.chrX	0.9000801912234578	1.4517118816214516	0	0
DPFBb.chrX	0.9119233516342927	4.642561309227976	0	0
DPFBb.chrX	0.9237665120451277	3.24992008341325	0	0
DPFBb.chrX	0.9356096724559627	3.166003166003166	0	0
DPFBb.chrX	0.9474528328667977	2.6824106509226824	0	0
DPFBb.chrX	0.9592959932776327	4.006897340230673	0	0
DPFBb.chrX	0.9711391536884676	3.0758369241630756	0	0
DPFBb.chrX	0.9829823140993026	3.314559981226648	0	0
DPFBb.chrX	0.9948254745101376	2.0731722579623173	0	0
