SeqID	ChrX (Mb)	K-mer conserv (%)	Group	Group_chrom
TKFBb.chrX	0.0	1.683256633486733	0	0
TKFBb.chrX	0.011878779902007194	4.368641035307702	0	0
TKFBb.chrX	0.023757559804014387	4.162789170544163	0	0
TKFBb.chrX	0.03563633970602158	0.03387336720670054	0	0
TKFBb.chrX	0.047515119608028775	0.28495304838028496	0	0
TKFBb.chrX	0.059393899510035965	2.6208959542292876	0	0
TKFBb.chrX	0.07127267941204316	5.034911631755035	0	0
TKFBb.chrX	0.08315145931405035	3.078336411669745	0	0
TKFBb.chrX	0.09503023921605755	2.824050509282824	0	0
TKFBb.chrX	0.10690901911806473	2.2980756314089645	0	0
TKFBb.chrX	0.11878779902007193	4.373398959934374	0	0
TKFBb.chrX	0.1306665789220791	5.109045109045109	0	0
TKFBb.chrX	0.1425453588240863	6.393823606176394	0	0
TKFBb.chrX	0.1544241387260935	6.214806214806215	0	0
TKFBb.chrX	0.1663029186281007	3.5495031171635496	0	0
TKFBb.chrX	0.1781816985301079	3.5821302487969153	0	0
TKFBb.chrX	0.1900604784321151	4.823625176374824	0	0
TKFBb.chrX	0.2019392583341223	2.612909279575946	0	0
TKFBb.chrX	0.21381803823612947	3.181910151423182	0	0
TKFBb.chrX	0.22569681813813666	3.7086570419903753	0	0
TKFBb.chrX	0.23757559804014386	3.1635635031031635	0	0
TKFBb.chrX	0.24945437794215106	1.0412210412210412	0	0
TKFBb.chrX	0.2613331578441582	1.9672813660519672	0	0
TKFBb.chrX	0.2732119377461654	2.3213689880356547	0	0
TKFBb.chrX	0.2850907176481726	0.01724998275001725	0	0
TKFBb.chrX	0.2969694975501798	0.01135001135001135	0	0
TKFBb.chrX	0.308848277452187	0.03317330016003318	0	0
TKFBb.chrX	0.3207270573541942	0.04676004676004676	0	0
TKFBb.chrX	0.3326058372562014	0.10008656658010008	0	0
TKFBb.chrX	0.3444846171582086	0.048960048960048956	0	0
TKFBb.chrX	0.3563633970602158	0.06585660081006586	0	0
TKFBb.chrX	0.368242176962223	0.45940045940045937	0	0
TKFBb.chrX	0.3801209568642302	0.04425995574004426	0	0
TKFBb.chrX	0.3919997367662374	0.1471001471001471	0	0
TKFBb.chrX	0.4038785166682446	0.2839063827602839	0	0
TKFBb.chrX	0.41575729657025173	0.251333584666918	0	0
TKFBb.chrX	0.42763607647225893	0.2239031094302239	0	0
TKFBb.chrX	0.4395148563742661	0.1689868356535023	0	0
TKFBb.chrX	0.4513936362762733	0.03008996991003009	0	0
TKFBb.chrX	0.4632724161782805	0.03099003099003099	0	0
TKFBb.chrX	0.4751511960802877	0.049913283420049914	0	0
TKFBb.chrX	0.4870299759822949	0.04815671482338149	0	0
TKFBb.chrX	0.4989087558843021	0.05424327909005424	0	0
TKFBb.chrX	0.5107875357863093	0.041510041510041513	0	0
TKFBb.chrX	0.5226663156883165	0.03541996458003542	0	0
TKFBb.chrX	0.5345450955903237	0.03653670320336987	0	0
TKFBb.chrX	0.5464238754923308	0.031936634730031936	0	0
TKFBb.chrX	0.5583026553943381	0.02422002422002422	0	0
TKFBb.chrX	0.5701814352963452	0.0391999608000392	0	0
TKFBb.chrX	0.5820602151983525	0.04101670768337435	0	0
TKFBb.chrX	0.5939389951003596	0.03241330092003242	0	0
TKFBb.chrX	0.6058177750023669	0.01719668386335053	0	0
TKFBb.chrX	0.617696554904374	0.01876998123001877	0	0
TKFBb.chrX	0.6295753348063813	0.03192669859336526	0	0
TKFBb.chrX	0.6414541147083884	0.035056631610035055	0	0
TKFBb.chrX	0.6533328946103956	0.02171668838335505	0	0
TKFBb.chrX	0.6652116745124028	0.01905998094001906	0	0
TKFBb.chrX	0.67709045441441	0.02162668829335496	0	0
TKFBb.chrX	0.6889692343164172	0.035983297350035984	0	0
TKFBb.chrX	0.7008480142184244	0.02776336109669443	0	0
TKFBb.chrX	0.7127267941204316	0.04515328818004515	0	0
TKFBb.chrX	0.7246055740224387	0.02556335889669223	0	0
TKFBb.chrX	0.736484353924446	0.03192996807003193	0	0
TKFBb.chrX	0.7483631338264531	0.04056337389670723	0	0
TKFBb.chrX	0.7602419137284604	0.03330996669003331	0	0
TKFBb.chrX	0.7721206936304675	0.19548352881686215	0	0
TKFBb.chrX	0.7839994735324748	0.037399962600037404	0	0
TKFBb.chrX	0.7958782534344819	0.11941345274678608	0	0
TKFBb.chrX	0.8077570333364892	0.00177999822000178	0	0
TKFBb.chrX	0.8196358132384963	0.00099333432666766	0	0
TKFBb.chrX	0.8315145931405035	8.333325000008333e-05	0	0
TKFBb.chrX	0.8433933730425107	0.0	0	0
TKFBb.chrX	0.8552721529445179	0.0	0	0
TKFBb.chrX	0.8671509328465251	0.00122666789333456	0	0
TKFBb.chrX	0.8790297127485323	0.0	0	0
TKFBb.chrX	0.8909084926505395	4.19613086279753	0	0
TKFBb.chrX	0.9027872725525466	3.7605295728037604	0	0
TKFBb.chrX	0.9146660524545539	2.3763357096690427	0	0
TKFBb.chrX	0.926544832356561	1.9444013889319443	0	0
TKFBb.chrX	0.9384236122585683	0.00047333380666714003	0	0
TKFBb.chrX	0.9503023921605754	0.0012866653800012867	0	0
TKFBb.chrX	0.9621811720625827	0.00028666695333362	0	0
TKFBb.chrX	0.9740599519645898	0.19609647057019608	0	0
TKFBb.chrX	0.985938731866597	0.22609355942689274	0	0
TKFBb.chrX	0.9978175117686042	0.0007177974434611603	0	0
