SeqID	Chr5 (Mb)	K-mer conserv (%)	Group	Group_chrom
WCFBb.chr5	0.0	1.0199112935107464	0	0
WCFBb.chr5	0.012870914993604314	2.101698768365435	0	0
WCFBb.chr5	0.025741829987208628	2.8165705167628166	0	0
WCFBb.chr5	0.03861274498081294	3.250829917496584	0	0
WCFBb.chr5	0.051483659974417256	0.007943325390007944	0	0
WCFBb.chr5	0.06435457496802156	0.00324333657666991	0	0
WCFBb.chr5	0.07722548996162588	1.3617219716113618	0	0
WCFBb.chr5	0.09009640495523019	1.6532083198749865	0	0
WCFBb.chr5	0.10296731994883451	5.616684383315617	0	0
WCFBb.chr5	0.11583823494243882	7.333927333927335	0	0
WCFBb.chr5	0.12870914993604313	6.424813575186425	0	0
WCFBb.chr5	0.14158006492964745	2.6296959630292966	0	0
WCFBb.chr5	0.15445097992325177	4.234455765544235	0	0
WCFBb.chr5	0.1673218949168561	1.7064950398283731	0	0
WCFBb.chr5	0.18019280991046038	0.6816059850606816	0	0
WCFBb.chr5	0.1930637249040647	9.112759112759113	0	0
WCFBb.chr5	0.20593463989766903	0.45551954448045556	0	0
WCFBb.chr5	0.21880555489127332	0.8276474943141611	0	0
WCFBb.chr5	0.23167646988487764	0.745975920690746	0	0
WCFBb.chr5	0.24454738487848196	2.896086229419563	0	0
WCFBb.chr5	0.25741829987208625	4.221302445364222	0	0
WCFBb.chr5	0.2702892148656906	2.3408090074756744	0	0
WCFBb.chr5	0.2831601298592949	0.7466325867007467	0	0
WCFBb.chr5	0.2960310448528992	2.897459564126231	0	0
WCFBb.chr5	0.30890195984650354	3.748999584333749	0	0
WCFBb.chr5	0.32177287484010786	10.007110007110008	0	0
WCFBb.chr5	0.3346437898337122	13.180996819003182	0	0
WCFBb.chr5	0.34751470482731645	3.372300038966706	0	0
WCFBb.chr5	0.36038561982092077	0.18485981514018487	0	0
WCFBb.chr5	0.3732565348145251	0.17717351050684385	0	0
WCFBb.chr5	0.3861274498081294	0.1692864973801693	0	0
WCFBb.chr5	0.39899836480173373	0.17721684388351056	0	0
WCFBb.chr5	0.41186927979533805	0.2402997597002403	0	0
WCFBb.chr5	0.42474019478894237	0.2097668764335431	0	0
WCFBb.chr5	0.43761110978254664	0.2418930914402419	0	0
WCFBb.chr5	0.45048202477615096	0.1947035280368614	0	0
WCFBb.chr5	0.4633529397697553	0.15736984263015738	0	0
WCFBb.chr5	0.4762238547633596	0.18554018554018556	0	0
WCFBb.chr5	0.4890947697569639	0.15011651655015013	0	0
WCFBb.chr5	0.5019656847505682	4.708508041841376	0	0
WCFBb.chr5	0.5148365997441725	6.651903348096652	0	0
WCFBb.chr5	0.5277075147377769	6.964520297853632	0	0
WCFBb.chr5	0.5405784297313811	8.038225295108038	0	0
WCFBb.chr5	0.5534493447249855	1.6842416842416843	0	0
WCFBb.chr5	0.5663202597185898	1.5881617451715881	0	0
WCFBb.chr5	0.5791911747121942	0.19516019516019517	0	0
WCFBb.chr5	0.5920620897057984	1.6252650414016254	0	0
WCFBb.chr5	0.6049330046994027	1.4768281434948103	0	0
WCFBb.chr5	0.6178039196930071	4.507592159074508	0	0
WCFBb.chr5	0.6306748346866113	4.343577676911011	0	0
WCFBb.chr5	0.6435457496802157	6.061533938466061	0	0
WCFBb.chr5	0.65641666467382	1.5507415507415507	0	0
WCFBb.chr5	0.6692875796674244	1.5306118027215307	0	0
WCFBb.chr5	0.6821584946610286	9.259202592535926	0	0
WCFBb.chr5	0.6950294096546329	1.3075453591213075	0	0
WCFBb.chr5	0.7079003246482373	0.7153540486873821	0	0
WCFBb.chr5	0.7207712396418415	2.998887001112999	0	0
WCFBb.chr5	0.7336421546354459	3.8375638375638377	0	0
WCFBb.chr5	0.7465130696290502	1.6063950602716064	0	0
WCFBb.chr5	0.7593839846226546	0.00261000261000261	0	0
WCFBb.chr5	0.7722548996162588	0.0038333295000038334	0	0
WCFBb.chr5	0.7851258146098631	0.00522667189333856	0	0
WCFBb.chr5	0.7979967296034675	0.0016233317100016232	0	0
WCFBb.chr5	0.8108676445970717	0.0040133373466706805	0	0
WCFBb.chr5	0.8237385595906761	0.00932999067000933	0	0
WCFBb.chr5	0.8366094745842804	0.00905667572334239	0	0
WCFBb.chr5	0.8494803895778847	0.006163327170006163	0	0
WCFBb.chr5	0.862351304571489	0.00384667051333718	0	0
WCFBb.chr5	0.8752222195650933	0.004433328900004433	0	0
WCFBb.chr5	0.8880931345586976	0.00265000265000265	0	0
WCFBb.chr5	0.9009640495523019	0.005663327670005663	0	0
WCFBb.chr5	0.9138349645459063	0.00595000595000595	0	0
WCFBb.chr5	0.9267058795395106	0.0019766646900019765	0	0
WCFBb.chr5	0.9395767945331149	0.00202333535666869	0	0
WCFBb.chr5	0.9524477095267192	0.006786659880006787	0	0
WCFBb.chr5	0.9653186245203236	0.00140333473666807	0	0
WCFBb.chr5	0.9781895395139278	0.3513296486703513	0	0
WCFBb.chr5	0.9910604545075321	0.5221038554371888	0	0
WCFBb.chr5	1.0	2.5514221739031484	0	0
