SeqID	ChrX (Mb)	K-mer conserv (%)	Group	Group_chrom
EH23b.chrX	0.0	0.23233953532092935	0	0
EH23b.chrX	0.01184820085070082	1.0053310053310052	0	0
EH23b.chrX	0.02369640170140164	0.19821646845019822	0	0
EH23b.chrX	0.03554460255210246	0.00114666781333448	0	0
EH23b.chrX	0.04739280340280328	0.0003999996000004	0	0
EH23b.chrX	0.059241004253504106	0.00253666920333587	0	0
EH23b.chrX	0.07108920510420493	2.195347804652195	0	0
EH23b.chrX	0.08293740595490574	2.1114887781554446	0	0
EH23b.chrX	0.09478560680560656	3.933406066593933	0	0
EH23b.chrX	0.1066338076563074	3.721010387677054	0	0
EH23b.chrX	0.11848200850700821	0.2878930454402879	0	0
EH23b.chrX	0.13033020935770903	0.3424303424303424	0	0
EH23b.chrX	0.14217841020840985	2.162077837922162	0	0
EH23b.chrX	0.15402661105911067	4.168200834867501	0	0
EH23b.chrX	0.1658748119098115	3.5856564143435854	0	0
EH23b.chrX	0.1777230127605123	0.17062017062017062	0	0
EH23b.chrX	0.18957121361121312	0.0005733327600005733	0	0
EH23b.chrX	0.20141941446191397	0.08678675345342012	0	0
EH23b.chrX	0.2132676153126148	0.06230660436006231	0	0
EH23b.chrX	0.2251158161633156	0.03934670601337268	0	0
EH23b.chrX	0.23696401701401643	0.19282980717019282	0	0
EH23b.chrX	0.24881221786471724	0.04074337407670741	0	0
EH23b.chrX	0.26066041871541806	0.029326637340029327	0	0
EH23b.chrX	0.2725086195661189	0.02445669112335779	0	0
EH23b.chrX	0.2843568204168197	0.040573292760040576	0	0
EH23b.chrX	0.2962050212675205	0.03599670266336933	0	0
EH23b.chrX	0.30805322211822134	0.03180996819003181	0	0
EH23b.chrX	0.31990142296892216	0.0231666898333565	0	0
EH23b.chrX	0.331749623819623	0.02796997203002797	0	0
EH23b.chrX	0.3435978246703238	0.02628335961669295	0	0
EH23b.chrX	0.3554460255210246	0.019223314110019225	0	0
EH23b.chrX	0.36729422637172543	0.03838003838003838	0	0
EH23b.chrX	0.37914242722242625	0.01657998342001658	0	0
EH23b.chrX	0.3909906280731271	0.01608668275334942	0	0
EH23b.chrX	0.40283882892382794	0.03565996434003566	0	0
EH23b.chrX	0.41468702977452876	0.03019336352669686	0	0
EH23b.chrX	0.4265352306252296	0.04033995966004034	0	0
EH23b.chrX	0.4383834314759304	0.03077336410669744	0	0
EH23b.chrX	0.4502316323266312	0.026786639880026785	0	0
EH23b.chrX	0.46207983317733203	0.03704670371337038	0	0
EH23b.chrX	0.47392803402803285	0.033183300150033186	0	0
EH23b.chrX	0.48577623487873367	0.04800671467338134	0	0
EH23b.chrX	0.4976244357294345	0.04954661712004955	0	0
EH23b.chrX	0.5094726365801353	0.054466721133387797	0	0
EH23b.chrX	0.5213208374308361	0.04488995511004489	0	0
EH23b.chrX	0.5331690382815369	0.04024004024004024	0	0
EH23b.chrX	0.5450172391322378	0.032616634050032615	0	0
EH23b.chrX	0.5568654399829386	0.09240675907342574	0	0
EH23b.chrX	0.5687136408336394	0.202999797000203	0	0
EH23b.chrX	0.5805618416843402	0.24165690832357498	0	0
EH23b.chrX	0.592410042535041	0.28872971127028874	0	0
EH23b.chrX	0.6042582433857419	0.21368021368021367	0	0
EH23b.chrX	0.6161064442364427	0.06601660065006601	0	0
EH23b.chrX	0.6279546450871435	0.13972013972013972	0	0
EH23b.chrX	0.6398028459378443	0.38434294899038435	0	0
EH23b.chrX	0.6516510467885451	0.05155338488671822	0	0
EH23b.chrX	0.663499247639246	0.07384325949007384	0	0
EH23b.chrX	0.6753474484899468	0.06743673410340077	0	0
EH23b.chrX	0.6871956493406476	0.04365328968004365	0	0
EH23b.chrX	0.6990438501913484	0.01678001678001678	0	0
EH23b.chrX	0.7108920510420492	0.012423320910012423	0	0
EH23b.chrX	0.72274025189275	0.02199002199002199	0	0
EH23b.chrX	0.7345884527434509	3.773992892673774	0	0
EH23b.chrX	0.7464366535941517	1.1517244850578183	0	0
EH23b.chrX	0.7582848544448525	3.2627800705532626	0	0
EH23b.chrX	0.7701330552955533	0.9343842677176011	0	0
EH23b.chrX	0.7819812561462542	2.5364474635525363	0	0
EH23b.chrX	0.7938294569969551	1.726255059588393	0	0
EH23b.chrX	0.8056776578476559	0.9976690023309976	0	0
EH23b.chrX	0.8175258586983567	3.621023621023621	0	0
EH23b.chrX	0.8293740595490575	3.228953437713229	0	0
EH23b.chrX	0.8412222603997583	1.118171118171118	0	0
EH23b.chrX	0.8530704612504592	3.386923279743387	0	0
EH23b.chrX	0.86491866210116	2.9681296347963015	0	0
EH23b.chrX	0.8767668629518608	0.9955490044509956	0	0
EH23b.chrX	0.8886150638025616	4.843841510508177	0	0
EH23b.chrX	0.9004632646532624	1.517058482941517	0	0
EH23b.chrX	0.9123114655039632	3.714540381207048	0	0
EH23b.chrX	0.9241596663546641	5.217484782515218	0	0
EH23b.chrX	0.9360078672053649	0.20479353812687145	0	0
EH23b.chrX	0.9478560680560657	0.465029534970465	0	0
EH23b.chrX	0.9597042689067665	0.00268000268000268	0	0
EH23b.chrX	0.9715524697574673	0.7932158734507933	0	0
EH23b.chrX	0.9834006706081682	1.319204652537986	0	0
EH23b.chrX	0.995248871458869	1.1433228274880598	0	0
