SeqID	Chr1 (Mb)	K-mer conserv (%)	Group	Group_chrom
MBSVb.chr1	0.0	2.0273759452481097	0	0
MBSVb.chr1	0.015310452260501772	2.815052815052815	0	0
MBSVb.chr1	0.030620904521003543	5.267068066265267	0	0
MBSVb.chr1	0.04593135678150532	4.171677505010838	0	0
MBSVb.chr1	0.061241809042007087	0.42161957838042163	0	0
MBSVb.chr1	0.07655226130250886	1.7439750773084106	0	0
MBSVb.chr1	0.09186271356301064	1.2466487533512467	0	0
MBSVb.chr1	0.10717316582351241	0.10330343663676997	0	0
MBSVb.chr1	0.12248361808401417	0.745049254950745	0	0
MBSVb.chr1	0.13779407034451596	2.5700559033892367	0	0
MBSVb.chr1	0.15310452260501772	1.8342981657018342	0	0
MBSVb.chr1	0.16841497486551948	1.008061008061008	0	0
MBSVb.chr1	0.18372542712602127	2.917840415492918	0	0
MBSVb.chr1	0.19903587938652303	1.1583211583211583	0	0
MBSVb.chr1	0.21434633164702482	2.2106744559922107	0	0
MBSVb.chr1	0.22965678390752658	1.0822910822910823	0	0
MBSVb.chr1	0.24496723616802835	0.007436659230007437	0	0
MBSVb.chr1	0.2602776884285301	0.01214667881334548	0	0
MBSVb.chr1	0.2755881406890319	0.017026649640017027	0	0
MBSVb.chr1	0.2908985929495337	0.9464042797376131	0	0
MBSVb.chr1	0.30620904521003545	2.6767273232726767	0	0
MBSVb.chr1	0.3215194974705372	0.705637372304039	0	0
MBSVb.chr1	0.33682994973103897	1.8547614785718547	0	0
MBSVb.chr1	0.3521404019915408	5.088168421501755	0	0
MBSVb.chr1	0.36745085425204255	2.8493938172728495	0	0
MBSVb.chr1	0.3827613065125443	1.9281419281419283	0	0
MBSVb.chr1	0.39807175877304607	1.8297781702218299	0	0
MBSVb.chr1	0.41338221103354783	0.7101973768640436	0	0
MBSVb.chr1	0.42869266329404965	1.2357487642512357	0	0
MBSVb.chr1	0.4440031155545514	1.0947610947610948	0	0
MBSVb.chr1	0.45931356781505317	1.9138480861519138	0	0
MBSVb.chr1	0.47462402007555493	0.3446936780270114	0	0
MBSVb.chr1	0.4899344723360567	2.795963870702796	0	0
MBSVb.chr1	0.5052449245965585	0.9739843073176407	0	0
MBSVb.chr1	0.5205553768570602	1.5944884055115944	0	0
MBSVb.chr1	0.535865829117562	0.02701002701002701	0	0
MBSVb.chr1	0.5511762813780638	1.0554622778710554	0	0
MBSVb.chr1	0.5664867336385656	2.0385153718487055	0	0
MBSVb.chr1	0.5817971858990674	1.6421383578616422	0	0
MBSVb.chr1	0.5971076381595691	0.9931476598143265	0	0
MBSVb.chr1	0.6124180904200709	0.002803330530002803	0	0
MBSVb.chr1	0.6277285426805727	0.00168333501666835	0	0
MBSVb.chr1	0.6430389949410744	0.0075966590700075965	0	0
MBSVb.chr1	0.6583494472015762	0.0434333767667101	0	0
MBSVb.chr1	0.6736598994620779	0.0063166603500063164	0	0
MBSVb.chr1	0.6889703517225797	0.01480668147334814	0	0
MBSVb.chr1	0.7042808039830816	0.005986660680005987	0	0
MBSVb.chr1	0.7195912562435833	0.01670335003668337	0	0
MBSVb.chr1	0.7349017085040851	0.008543324790008543	0	0
MBSVb.chr1	0.7502121607645869	0.00732334065667399	0	0
MBSVb.chr1	0.7655226130250886	0.8201558465108202	0	0
MBSVb.chr1	0.7808330652855904	2.3259123259123258	0	0
MBSVb.chr1	0.7961435175460921	0.0095999904000096	0	0
MBSVb.chr1	0.8114539698065939	0.01430334763668097	0	0
MBSVb.chr1	0.8267644220670957	0.003643329690003643	0	0
MBSVb.chr1	0.8420748743275974	0.7659274325940992	0	0
MBSVb.chr1	0.8573853265880993	3.597989735343598	0	0
MBSVb.chr1	0.8726957788486011	3.1216297882964548	0	0
MBSVb.chr1	0.8880062311091028	1.7318449348217317	0	0
MBSVb.chr1	0.9033166833696046	2.239918906585573	0	0
MBSVb.chr1	0.9186271356301063	1.44011855988144	0	0
MBSVb.chr1	0.9339375878906081	4.1834875168208505	0	0
MBSVb.chr1	0.9492480401511099	2.9626470373529625	0	0
MBSVb.chr1	0.9645584924116116	2.345839012505679	0	0
MBSVb.chr1	0.9798689446721134	2.599017400982599	0	0
MBSVb.chr1	0.9951793969326151	4.162534282456627	0	0
